,aspect_term,polarity,review_text
2930,['bagels'],1,"['we', 'live', 'in', 'new', 'jersey', 'and', 'whenever', 'we', 'go', 'into', 'new', 'york', 'city', 'we', 'buy', 'aspect', 'term', 'to', 'eat', 'hot', 'and', 'then', 'to', 'freeze', 'they', 'told', 'me', 'that', 'if', 'i', 'call', 'in', 'the', 'order', ""they'd"", 'bring', 'it', 'out', 'to', 'the', 'car', 'so', 'i', ""wouldn't"", 'have', 'to', 'look', 'for', 'parking']"
2931,['spot'],0,"[""jimmy's"", 'is', 'hands', 'down', 'the', 'hottest', 'night', 'aspect', 'term', 'in', 'the', 'bronx']"
2932,['service'],2,"['and', 'i', 'would', 'have', 'to', 'agree', 'with', 'the', 'masses', 'in', 'terms', 'of', 'aspect', 'term', 'delivery', 'is', 'their', ""achilles'"", 'heel']"
2933,['delivery'],2,"['and', 'i', 'would', 'have', 'to', 'agree', 'with', 'the', 'masses', 'in', 'terms', 'of', 'service', 'aspect', 'term', 'is', 'their', ""achilles'"", 'heel']"
2934,['bill'],2,"['the', '300', 'aspect', 'term', 'was', 'a', 'bit', 'steep', 'but', 'the', 'experience', 'was', 'great']"
2935,['bar'],0,"['nice', 'ambiance', 'nice', 'little', 'aspect', 'term', 'good', 'bartender', 'francois', 'and', 'good', 'service']"
2936,['bartender'],0,"['nice', 'ambiance', 'nice', 'little', 'bar', 'good', 'aspect', 'term', 'francois', 'and', 'good', 'service']"
2937,['service'],0,"['nice', 'ambiance', 'nice', 'little', 'bar', 'good', 'bartender', 'francois', 'and', 'good', 'aspect', 'term']"
2938,['ambiance'],0,"['nice', 'aspect', 'term', 'nice', 'little', 'bar', 'good', 'bartender', 'francois', 'and', 'good', 'service']"
2939,['calamari'],0,"['the', 'aspect', 'term', 'comes', 'with', 'an', 'incredible', 'sauce', 'and', 'the', 'duck', 'noodles', 'are', 'yummy', 'as', 'well']"
2940,['sauce'],0,"['the', 'calamari', 'comes', 'with', 'an', 'incredible', 'aspect', 'term', 'and', 'the', 'duck', 'noodles', 'are', 'yummy', 'as', 'well']"
2941,"['duck', 'noodles']",0,"['the', 'calamari', 'comes', 'with', 'an', 'incredible', 'sauce', 'and', 'the', 'aspect', 'term', 'are', 'yummy', 'as', 'well']"
2942,['martinis'],0,"['i', 'would', 'definitely', 'go', 'back', 'if', 'only', 'for', 'some', 'of', 'those', 'exotic', 'aspect', 'term', 'on', 'the', 'blackboard']"
2943,"['comfort', 'food']",0,"['simple', 'aspect', 'term', 'and', 'what', 'hot', 'and', 'lage', 'portions']"
2944,['portions'],0,"['simple', 'comfort', 'food', 'and', 'what', 'hot', 'and', 'lage', 'aspect', 'term']"
2945,['rolls'],2,"['stay', 'away', 'from', 'the', 'two', 'specialty', 'aspect', 'term', 'on', 'the', 'menu', 'though', 'too', 'much', 'avocado', 'and', 'rice', 'will', 'fill', 'you', 'up', 'right', 'quick']"
2946,['menu'],1,"['stay', 'away', 'from', 'the', 'two', 'specialty', 'rolls', 'on', 'the', 'aspect', 'term', 'though', 'too', 'much', 'avocado', 'and', 'rice', 'will', 'fill', 'you', 'up', 'right', 'quick']"
2947,['avocado'],2,"['stay', 'away', 'from', 'the', 'two', 'specialty', 'rolls', 'on', 'the', 'menu', 'though', 'too', 'much', 'aspect', 'term', 'and', 'rice', 'will', 'fill', 'you', 'up', 'right', 'quick']"
2948,['rice'],2,"['stay', 'away', 'from', 'the', 'two', 'specialty', 'rolls', 'on', 'the', 'menu', 'though', 'too', 'much', 'avocado', 'and', 'aspect', 'term', 'will', 'fill', 'you', 'up', 'right', 'quick']"
2949,"['drink', 'refills']",2,"['we', ""didn't"", 'get', 'aspect', 'term', 'and', 'she', ""didn't"", 'even', 'offer', 'us', 'the', 'option', 'of', 'dessert']"
2950,['dessert'],1,"['we', ""didn't"", 'get', 'drink', 'refills', 'and', 'she', ""didn't"", 'even', 'offer', 'us', 'the', 'option', 'of', 'aspect', 'term']"
2951,['bagels'],0,"['the', 'aspect', 'term', 'are', 'also', 'reasonably', 'priced', 'for', 'nyc']"
2952,['priced'],0,"['the', 'bagels', 'are', 'also', 'reasonably', 'aspect', 'term', 'for', 'nyc']"
2953,"['business', 'dinner']",0,"['if', 'you', 'can', 'handle', 'that', ""it's"", 'a', 'great', 'place', 'for', 'a', 'aspect', 'term', 'fun', 'with', 'friends', 'or', 'simply', 'a', 'table', 'for', '2']"
2954,['table'],0,"['if', 'you', 'can', 'handle', 'that', ""it's"", 'a', 'great', 'place', 'for', 'a', 'business', 'dinner', 'fun', 'with', 'friends', 'or', 'simply', 'a', 'aspect', 'term', 'for', '2']"
2955,['decor'],2,"['aspect', 'term', 'leaves', 'something', 'to', 'be', 'desired']"
2956,['food'],1,"['also', 'specify', 'if', 'you', 'like', 'your', 'aspect', 'term', 'spicy', 'its', 'rather', 'bland', 'if', 'you', ""don't""]"
2957,['waiter'],0,"['our', 'aspect', 'term', 'was', 'fine', 'the', 'place', 'looks', 'nice', 'in', 'that', 'not', 'trying', 'too', 'hard', 'way', 'but', 'at', 'those', 'prices', 'a', 'little', 'more', 'should', 'be', 'expected', 'of', 'your', 'food']"
2958,['place'],0,"['our', 'waiter', 'was', 'fine', 'the', 'aspect', 'term', 'looks', 'nice', 'in', 'that', 'not', 'trying', 'too', 'hard', 'way', 'but', 'at', 'those', 'prices', 'a', 'little', 'more', 'should', 'be', 'expected', 'of', 'your', 'food']"
2959,['prices'],2,"['our', 'waiter', 'was', 'fine', 'the', 'place', 'looks', 'nice', 'in', 'that', 'not', 'trying', 'too', 'hard', 'way', 'but', 'at', 'those', 'aspect', 'term', 'a', 'little', 'more', 'should', 'be', 'expected', 'of', 'your', 'food']"
2960,['food'],2,"['our', 'waiter', 'was', 'fine', 'the', 'place', 'looks', 'nice', 'in', 'that', 'not', 'trying', 'too', 'hard', 'way', 'but', 'at', 'those', 'prices', 'a', 'little', 'more', 'should', 'be', 'expected', 'of', 'your', 'aspect', 'term']"
2961,['toppings'],0,"['coming', 'from', 'boston', 'this', 'place', 'is', 'like', ""emma's"", 'pizza', 'in', 'kendall', 'square', 'in', 'cambridge', 'although', 'they', 'have', 'more', 'funky', 'aspect', 'term']"
2962,['place'],0,"['when', 'my', 'husband', 'and', 'go', 'there', 'we', 'spend', '60', '00', 'have', 'lobster', 'tails', 'ummmmm', 'need', 'i', 'say', 'more', 'i', ""can't"", 'say', 'any', 'more', 'it', 'a', 'aspect', 'term', ""you'll"", 'never', 'forget', 'if', 'you', 'never', 'go', ""you'll"", 'miss', 'a', 'meal', 'of', 'your', 'life', 'time']"
2963,['meal'],0,"['when', 'my', 'husband', 'and', 'go', 'there', 'we', 'spend', '60', '00', 'have', 'lobster', 'tails', 'ummmmm', 'need', 'i', 'say', 'more', 'i', ""can't"", 'say', 'any', 'more', 'it', 'a', 'place', ""you'll"", 'never', 'forget', 'if', 'you', 'never', 'go', ""you'll"", 'miss', 'a', 'aspect', 'term', 'of', 'your', 'life', 'time']"
2964,"['lobster', 'tails']",0,"['when', 'my', 'husband', 'and', 'go', 'there', 'we', 'spend', '60', '00', 'have', 'aspect', 'term', 'ummmmm', 'need', 'i', 'say', 'more', 'i', ""can't"", 'say', 'any', 'more', 'it', 'a', 'place', ""you'll"", 'never', 'forget', 'if', 'you', 'never', 'go', ""you'll"", 'miss', 'a', 'meal', 'of', 'your', 'life', 'time']"
2965,"['espresso', 'cup', 'filled', 'with', 'chocolate', 'mousse']",0,"['in', 'an', 'effort', 'to', 'increase', 'turnover', 'the', 'restaurant', 'offers', 'no', 'desserts', 'beyond', 'the', 'complimentary', 'aspect', 'term']"
2966,['desserts'],2,"['in', 'an', 'effort', 'to', 'increase', 'turnover', 'the', 'restaurant', 'offers', 'no', 'aspect', 'term', 'beyond', 'the', 'complimentary', 'espresso', 'cup', 'filled', 'with', 'chocolate', 'mousse']"
2967,['pho'],0,"[""i've"", 'been', 'to', 'this', 'restaurant', 'more', 'than', 'a', 'dozen', 'times', 'and', 'when', ""i'm"", 'craving', 'for', 'aspect', 'term', 'lemon', 'grass', 'chicken', 'or', 'beef', 'cube', 'on', 'rice', 'this', 'is', 'the', 'place', 'to', 'go']"
2968,"['lemon', 'grass', 'chicken']",0,"[""i've"", 'been', 'to', 'this', 'restaurant', 'more', 'than', 'a', 'dozen', 'times', 'and', 'when', ""i'm"", 'craving', 'for', 'pho', 'aspect', 'term', 'or', 'beef', 'cube', 'on', 'rice', 'this', 'is', 'the', 'place', 'to', 'go']"
2969,"['beef', 'cube', 'on', 'rice']",0,"[""i've"", 'been', 'to', 'this', 'restaurant', 'more', 'than', 'a', 'dozen', 'times', 'and', 'when', ""i'm"", 'craving', 'for', 'pho', 'lemon', 'grass', 'chicken', 'or', 'aspect', 'term', 'this', 'is', 'the', 'place', 'to', 'go']"
2970,['portraits'],0,"['oh', 'yes', 'and', 'if', 'you', 'are', 'a', 'fan', 'of', 'indian', 'oldies', 'film', 'stars', 'there', 'are', 'plenty', 'of', 'aspect', 'term', 'of', 'indian', 'actors', 'and', 'actresses', 'in', 'classic', 'black', 'white', 'that', 'adorn', 'the', 'walls', 'some', 'of', 'which', 'i', 'would', 'love', 'to', 'know', 'where', 'they', 'obtained']"
2971,['food'],0,"['the', 'aspect', 'term', 'is', 'spectacular', 'from', 'the', 'appitizers', 'to', 'the', 'main', 'course', 'and', 'then', 'of', 'course', 'the', 'desserts', 'wow', ""you'll"", 'need', 'no', 'more']"
2972,['appitizers'],0,"['the', 'food', 'is', 'spectacular', 'from', 'the', 'aspect', 'term', 'to', 'the', 'main', 'course', 'and', 'then', 'of', 'course', 'the', 'desserts', 'wow', ""you'll"", 'need', 'no', 'more']"
2973,"['main', 'course']",0,"['the', 'food', 'is', 'spectacular', 'from', 'the', 'appitizers', 'to', 'the', 'aspect', 'term', 'and', 'then', 'of', 'course', 'the', 'desserts', 'wow', ""you'll"", 'need', 'no', 'more']"
2974,['desserts'],0,"['the', 'food', 'is', 'spectacular', 'from', 'the', 'appitizers', 'to', 'the', 'main', 'course', 'and', 'then', 'of', 'course', 'the', 'aspect', 'term', 'wow', ""you'll"", 'need', 'no', 'more']"
2975,['fish'],0,"['my', 'aspect', 'term', 'was', 'delicious', 'in', 'an', 'incredible', 'curry', 'sauce']"
2976,"['curry', 'sauce']",0,"['my', 'fish', 'was', 'delicious', 'in', 'an', 'incredible', 'aspect', 'term']"
2977,['deli'],0,"['if', 'you', 'are', 'in', 'search', 'of', 'the', 'most', 'authentic', 'nyc', 'aspect', 'term', 'experience', 'look', 'no', 'further', 'than', 'the', 'famous', 'and', 'historic', ""katz's"", 'deli', 'down', 'on', 'the', 'lower', 'east', 'side']"
2978,"['pork', 'buns']",0,"['even', 'upon', 'delivery', 'their', 'juicy', 'aspect', 'term', 'are', 'quite', 'good']"
2979,"['thai', 'food']",0,"['average', 'to', 'good', 'aspect', 'term', 'but', 'terrible', 'delivery']"
2980,['delivery'],2,"['average', 'to', 'good', 'thai', 'food', 'but', 'terrible', 'aspect', 'term']"
2981,['space'],0,"['the', 'aspect', 'term', 'is', 'nice', 'but', 'when', 'we', 'order', 'our', 'drink', 'we', 'were', 'in', 'for', 'a', 'surprise']"
2982,['drink'],2,"['the', 'space', 'is', 'nice', 'but', 'when', 'we', 'order', 'our', 'aspect', 'term', 'we', 'were', 'in', 'for', 'a', 'surprise']"
2983,['place'],2,"['the', 'entire', 'aspect', 'term', 'and', 'the', 'treatment', 'we', 'received', 'felt', 'as', 'a', 'conveyor', 'belt']"
2984,['slice'],0,"[""joe's"", 'pizza', 'used', 'to', 'have', 'the', 'best', 'aspect', 'term', 'until', 'this', 'pizzeria', 'opened', 'up']"
2985,['dessert'],0,"['and', 'they', 'provided', 'a', 'delicious', 'aspect', 'term', 'on', 'the', 'house']"
2986,['reservation'],2,"['they', 'are', 'still', 'living', 'in', 'the', 'dark', 'ages', 'and', 'do', 'not', 'have', 'an', 'answering', 'machine', 'so', 'if', 'you', 'want', 'to', 'make', 'a', 'aspect', 'term', 'you', 'are', 'limited']"
2987,['food'],0,"['the', 'aspect', 'term', 'is', 'amazing', 'rich', 'pastas', 'and', 'fresh', 'doughy', 'pizza']"
2988,['pastas'],0,"['the', 'food', 'is', 'amazing', 'rich', 'aspect', 'term', 'and', 'fresh', 'doughy', 'pizza']"
2989,['pizza'],0,"['the', 'food', 'is', 'amazing', 'rich', 'pastas', 'and', 'fresh', 'doughy', 'aspect', 'term']"
2990,['food'],0,"['aspect', 'term', 'was', 'very', 'good', 'but', 'not', 'what', 'i', 'would', 'consider', 'out', 'of', 'this', 'world']"
2991,"['lobster', 'bisque']",0,"['i', 'had', 'aspect', 'term', 'it', 'has', '2', 'oz', 'of', 'maine', 'lobster', 'in', 'it']"
2992,"['maine', 'lobster']",0,"['i', 'had', 'lobster', 'bisque', 'it', 'has', '2', 'oz', 'of', 'aspect', 'term', 'in', 'it']"
2993,"['pad', 'thai']",0,"['try', 'the', 'aspect', 'term', ""it's"", 'fabulous', 'and', 'their', 'prices', 'are', 'so', 'cheap']"
2994,['prices'],0,"['try', 'the', 'pad', 'thai', ""it's"", 'fabulous', 'and', 'their', 'aspect', 'term', 'are', 'so', 'cheap']"
2995,['food'],0,"['aspect', 'term', 'is', 'great', 'and', 'inexpensive']"
2996,['price'],0,"['the', 'aspect', 'term', 'very', 'reasonable']"
2997,['dessert'],0,"['aspect', 'term', ""can't"", 'be', 'missed', 'so', 'save', 'room']"
2998,['food'],0,"['it', 'can', 'be', 'a', 'little', 'confusing', 'as', 'to', 'where', 'one', 'goes', 'to', 'order', 'but', 'once', 'the', 'aspect', 'term', 'is', 'ordered', 'you', 'are', 'in', 'for', 'a', 'treat']"
2999,['ingredients'],0,"['aspect', 'term', 'are', 'organic', 'which', 'is', 'a', 'real', 'plus', 'for', 'me']"
3000,['food'],2,"['it', 'was', 'so', 'bad', 'i', 'actually', 'refused', 'to', 'pay', 'for', 'my', 'aspect', 'term']"
3001,['cuisine'],0,"['i', 'recommend', 'this', 'spot', 'to', 'anyone', 'who', 'enjoys', 'fine', 'aspect', 'term', 'at', 'reasonable', 'prices']"
3002,['prices'],0,"['i', 'recommend', 'this', 'spot', 'to', 'anyone', 'who', 'enjoys', 'fine', 'cuisine', 'at', 'reasonable', 'aspect', 'term']"
3003,['staff'],0,"['the', 'aspect', 'term', 'was', 'very', 'attentive', 'the', 'ambience', 'lovely', 'and', 'the', 'food', 'superb']"
3004,['ambience'],0,"['the', 'staff', 'was', 'very', 'attentive', 'the', 'aspect', 'term', 'lovely', 'and', 'the', 'food', 'superb']"
3005,['food'],0,"['the', 'staff', 'was', 'very', 'attentive', 'the', 'ambience', 'lovely', 'and', 'the', 'aspect', 'term', 'superb']"
3006,['ingrediants'],0,"['i', 'love', 'when', 'restaurants', 'think', 'using', 'fancy', 'expensive', 'aspect', 'term', 'makes', 'the', 'food', 'fine', 'cuisine', 'even', 'with', 'no', 'idea', 'how', 'to', 'use', 'them']"
3007,['cuisine'],0,"['i', 'love', 'when', 'restaurants', 'think', 'using', 'fancy', 'expensive', 'ingrediants', 'makes', 'the', 'food', 'fine', 'aspect', 'term', 'even', 'with', 'no', 'idea', 'how', 'to', 'use', 'them']"
3008,['food'],0,"['i', 'love', 'when', 'restaurants', 'think', 'using', 'fancy', 'expensive', 'ingrediants', 'makes', 'the', 'aspect', 'term', 'fine', 'cuisine', 'even', 'with', 'no', 'idea', 'how', 'to', 'use', 'them']"
3009,['pizza'],0,"['the', 'aspect', 'term', 'and', 'wine', 'were', 'excellent', 'the', 'service', 'too', 'but', 'what', 'really', 'made', 'this', 'place', 'was', 'the', 'backyard', 'dining', 'area']"
3010,['wine'],0,"['the', 'pizza', 'and', 'aspect', 'term', 'were', 'excellent', 'the', 'service', 'too', 'but', 'what', 'really', 'made', 'this', 'place', 'was', 'the', 'backyard', 'dining', 'area']"
3011,['service'],0,"['the', 'pizza', 'and', 'wine', 'were', 'excellent', 'the', 'aspect', 'term', 'too', 'but', 'what', 'really', 'made', 'this', 'place', 'was', 'the', 'backyard', 'dining', 'area']"
3012,"['backyard', 'dining', 'area']",0,"['the', 'pizza', 'and', 'wine', 'were', 'excellent', 'the', 'service', 'too', 'but', 'what', 'really', 'made', 'this', 'place', 'was', 'the', 'aspect', 'term']"
3013,['waiters'],0,"['the', 'aspect', 'term', 'are', 'sweet', 'the', 'food', 'is', 'tasty', 'and', 'the', 'bill', 'is', 'never', 'too', 'large']"
3014,['food'],0,"['the', 'waiters', 'are', 'sweet', 'the', 'aspect', 'term', 'is', 'tasty', 'and', 'the', 'bill', 'is', 'never', 'too', 'large']"
3015,['bill'],0,"['the', 'waiters', 'are', 'sweet', 'the', 'food', 'is', 'tasty', 'and', 'the', 'aspect', 'term', 'is', 'never', 'too', 'large']"
3016,['service'],0,"['the', 'aspect', 'term', 'was', 'superb', 'they', 'treat', 'you', 'like', 'family']"
3017,['menu'],0,"['we', 'all', 'had', 'the', 'tasting', 'aspect', 'term', 'and', 'unlike', 'some', 'of', 'the', 'other', 'reviews', 'i', 'felt', 'there', 'was', 'more', 'than', 'enough', 'food']"
3018,['food'],0,"['we', 'all', 'had', 'the', 'tasting', 'menu', 'and', 'unlike', 'some', 'of', 'the', 'other', 'reviews', 'i', 'felt', 'there', 'was', 'more', 'than', 'enough', 'aspect', 'term']"
3019,['table'],0,"['it', 'only', 'took', 'about', 'five', 'or', 'so', 'minutes', 'to', 'get', 'an', 'empty', 'aspect', 'term', 'but', 'standing', 'up', ""wasn't"", 'too', 'bad']"
3020,['menu'],2,"['the', 'aspect', 'term', 'may', 'be', 'small', 'but', 'everything', 'on', 'it', 'is', 'delicious']"
3021,['rice'],2,"['they', 'had', 'scrapped', 'the', 'bottom', 'of', 'the', 'vessel', 'in', 'which', 'they', 'make', 'the', 'aspect', 'term', 'result', 'we', 'had', 'large', 'chunks', 'of', 'burnt', 'rice', 'in', 'our', 'serving', 'bowl']"
3022,['rice'],2,"['they', 'had', 'scrapped', 'the', 'bottom', 'of', 'the', 'vessel', 'in', 'which', 'they', 'make', 'the', 'rice', 'result', 'we', 'had', 'large', 'chunks', 'of', 'burnt', 'aspect', 'term', 'in', 'our', 'serving', 'bowl']"
3023,['surroundings'],0,"['warm', 'comfortable', 'aspect', 'term', 'nice', 'appointments', 'witness', 'the', 'etched', 'glass', 'and', 'brickwork', 'separating', 'the', 'dining', 'rooms']"
3024,"['dining', 'rooms']",1,"['warm', 'comfortable', 'surroundings', 'nice', 'appointments', 'witness', 'the', 'etched', 'glass', 'and', 'brickwork', 'separating', 'the', 'aspect', 'term']"
3025,['reservation'],1,"['we', 'ran', 'a', 'little', 'late', 'for', 'the', 'aspect', 'term', 'but', 'it', ""wasn't"", 'a', 'problem', 'to', 'get', 'our', 'table', 'immediately']"
3026,['table'],0,"['we', 'ran', 'a', 'little', 'late', 'for', 'the', 'reservation', 'but', 'it', ""wasn't"", 'a', 'problem', 'to', 'get', 'our', 'aspect', 'term', 'immediately']"
3027,['reservation'],0,"['we', 'arrived', 'on', 'time', 'for', 'our', 'aspect', 'term', 'and', 'seated', 'promptly', 'the']"
3028,['dining'],1,"['i', 'would', 'definitely', 'go', 'back', 'for', 'a', 'very', 'special', 'occasion', 'but', 'not', 'for', 'regular', 'fine', 'aspect', 'term']"
3029,['staff'],0,"['the', 'well', 'mannered', 'pleasant', 'aspect', 'term', 'that', 'tony', 'has', 'in', 'his', 'employ']"
3030,['flavors'],0,"['the', 'aspect', 'term', 'robust', 'and', 'subtle']"
3031,['oysters'],0,"['all', 'i', 'can', 'say', 'is', '2', 'pints', 'during', 'happy', 'hour', 'and', 'the', 'some', 'of', 'the', 'cheapest', 'aspect', 'term', ""you'll"", 'find', 'in', 'the', 'city', 'though', 'the', 'quality', 'is', 'some', 'of', 'the', 'best']"
3032,['quality'],0,"['all', 'i', 'can', 'say', 'is', '2', 'pints', 'during', 'happy', 'hour', 'and', 'the', 'some', 'of', 'the', 'cheapest', 'oysters', ""you'll"", 'find', 'in', 'the', 'city', 'though', 'the', 'aspect', 'term', 'is', 'some', 'of', 'the', 'best']"
3033,['table'],1,"['i', 'would', 'never', 'wait', 'for', 'a', 'aspect', 'term', 'to', 'eat', 'it', 'just', 'is', 'not', 'that', 'great']"
3034,"['tiramisu', 'chocolate', 'cake']",0,"['we', 'concluded', 'with', 'aspect', 'term', 'both', 'were', 'delicious']"
3035,"['counter', 'service']",2,"['the', 'aspect', 'term', 'is', 'bad']"
3036,['service'],0,"['aspect', 'term', 'here', 'was', 'great', 'food', 'was', 'fantastic']"
3037,['food'],0,"['service', 'here', 'was', 'great', 'aspect', 'term', 'was', 'fantastic']"
3038,['place'],0,"['this', 'is', 'such', 'a', 'lovely', 'peaceful', 'aspect', 'term', 'to', 'eat', 'outside']"
3039,['sauce'],0,"['the', 'aspect', 'term', 'is', 'delicious', 'and', 'the', 'crust', 'is', 'perfect']"
3040,['crust'],0,"['the', 'sauce', 'is', 'delicious', 'and', 'the', 'aspect', 'term', 'is', 'perfect']"
3041,['dinner'],1,"['since', 'my', 'first', 'aspect', 'term', 'i', 'have', 'had', 'the', 'chance', 'to', 'have', 'brunch', 'at', 'orsay', '3x']"
3042,['brunch'],1,"['since', 'my', 'first', 'dinner', 'i', 'have', 'had', 'the', 'chance', 'to', 'have', 'aspect', 'term', 'at', 'orsay', '3x']"
3043,['decore'],2,"['you', 'will', 'pay', 'a', 'lot', 'for', 'the', 'aspect', 'term', 'but', 'the', 'food', 'is', 'no', 'better', 'or', 'worse', 'than', 'a', 'lot', 'of', 'other', 'chinese', 'and', 'asian', 'fusion', 'places', 'in', 'ny']"
3044,['food'],1,"['you', 'will', 'pay', 'a', 'lot', 'for', 'the', 'decore', 'but', 'the', 'aspect', 'term', 'is', 'no', 'better', 'or', 'worse', 'than', 'a', 'lot', 'of', 'other', 'chinese', 'and', 'asian', 'fusion', 'places', 'in', 'ny']"
